file_name	URI	acousticness	danceability	energy	key	liveness	loudness	mode	speechiness	tempo	valence	instrumentalness
honeysuckle/Sandhya Mukherjee _ E Gaane Prajapati.mp3	spotify:track:0zlsXumKe7ymS1ANu5TDZP	1	0.378	0.393	6	0.102	-7.495	1	0.0275	169.936	0.373	0
honeysuckle/Shradhha Kapoor _ Galliyan.mp3	spotify:track:5RXRwiZAy9KemkZ5kgKPx9	0	0.325	0.202	7	0.136	-19.057	0	0.0448	129.116	0.173	0.964
honeysuckle/Siddhant Pangarkar _ Snowfall.mp3	spotify:track:1U3mtKusflw5M7IOAtzh6C	0	0.77	0.568	4	0.107	-12.759	0	0.0453	120.992	0.0388	0.882
honeysuckle/Soft Metal _ Mystic Trip to Al-Dzazir.mp3	spotify:track:3SHopOL3KEJ8PFl3vJdfmF	1	0.495	0.556	3	0.123	-7.49	1	0.041	159.996	0.366	0
honeysuckle/Sona Mohapatra (Amaal Mallik) {Kumaar} _ Naina.mp3	spotify:track:6R1WZPZAQhxAUjMizvhN8f	1	0.533	0.503	4	0.104	-8.008	1	0.0257	87.973	0.136	0.000133
honeysuckle/Sooraj Santhosh (Vishnu Vijay) {Vinayak Sasikumar} _ Taniye.mp3	spotify:track:0fOjUafaAhJV16oRBgCtz7	1	0.376	0.41	2	0.234	-11.452	1	0.034	100.031	0.171	0.000543
honeysuckle/Spiritualized _ Ladies and Gentlemen We Are Floating in Space.mp3	spotify:track:5oE6INocVL9viDow5y8QNM	0	0.323	0.198	4	0.0889	-21.035	0	0.0354	82.373	0.289	0.0698
honeysuckle/Sting _ Fragile.mp3	spotify:track:2NeM9rfWo70KQej9GxeaoL	0	0.608	0.358	0	0.113	-10.018	0	0.0253	103.94	0.365	0.0186
honeysuckle/SYML _ Where's My Love.mp3	spotify:track:180MVaidIYWpB1MSYEv5BI	1	0.752	0.415	0	0.185	-8.575	1	0.0317	127.798	0.437	0
honeysuckle/Tangerine ​Kitty _ Dumb Ways to Die.mp3	spotify:track:2rjCLFdX8n9xLoMZgdMMxt	1	0.593	0.112	1	0.116	-16.506	1	0.0322	97.118	0.296	1.39E-06
honeysuckle/Tanmaya Bhatnagar _ Kya Tum Naraaz Ho - raw.mp3	spotify:track:2rjCLFdX8n9xLoMZgdMMxt	1	0.593	0.112	1	0.116	-16.506	1	0.0322	97.118	0.296	1.39E-06
honeysuckle/Tarun Kukreja _ Khush.mp3	spotify:track:7nID1npv2tn9TNcoCxhSjz	0	0.728	0.568	1	0.506	-10.241	0	0.138	114.976	0.0389	0.666
honeysuckle/Tera Melos _ Weird Circles.mp3	spotify:track:1bzymgL9lQBAYNhJIXlNNG	1	0.545	0.527	0	0.156	-9.497	1	0.0353	89.064	0.37	0.00014
honeysuckle/The Paper Kites _ Woodland.mp3	spotify:track:3WZgShguQcqb1XON4xkw30	1	0.577	0.839	4	0.157	-4.803	1	0.0365	82.938	0.774	0
honeysuckle/The Spinto Band _ Muesli.mp3	spotify:track:59ZuG8nsYrdVNFbx8LPqGQ	0	0.741	0.555	0	0.0715	-7.524	0	0.0303	102.035	0.252	0.596
honeysuckle/Thomas Gresen _ Last Dance.mp3	spotify:track:5FRGTGPZ7uA6JaLAH55PVV	0	0.0808	0.00285	4	0.0736	-41.786	0	0.0402	64.48	0.0375	0.666
honeysuckle/Thomas Newman _ Brooks Was Here.mp3	spotify:track:5yA4JKye5k90vDPoelOz9F	1	0.132	0.116	0	0.112	-16.972	1	0.0387	89.568	0.0364	0.469
honeysuckle/Toe _ Two Moons.mp3	spotify:track:2rtjAPBaPWMbqOjCuW4Cix	1	0.479	0.688	1	0.144	-6.087	1	0.32	137.975	0.401	0
honeysuckle/Tom Wopat (Irving Berlin) {Irving Berlin} _ There's No Business Like Show Business.mp3	spotify:track:1U26fWfcT6BythFCJ92c9z	1	0.576	0.651	9	0.176	-6.448	1	0.0258	75.015	0.535	0
honeysuckle/Tulsi Kumar (Hanif Shaikh) _ Mujhe Teri.mp3	spotify:track:26GmYJXzuJyCcalNmv5oI2	1	0.497	0.386	8	0.167	-14.177	1	0.038	81.774	0.695	0.927
honeysuckle/Vince Guaraldi Trio _ Linus and Lucy.mp3	spotify:track:4JxNnZ2wf9t3KGnB0cIwRU	0	0.524	0.341	9	0.106	-11.421	0	0.0312	79.979	0.296	0.282
honeysuckle/Wildes _ Illuminate.mp3	spotify:track:2QvHNNP2qKQn7mzqf5vDH3	0	0.423	0.944	0	0.157	-6.297	0	0.223	126.745	0.145	0.861
howToTrainYourDragon/John Powell _ Astrid Goes For A Spin.mp3	spotify:track:37wp4YNJ5XiRwUM4e7z517	1	0.227	0.797	2	0.0749	-6.254	1	0.0634	127.574	0.169	0.718
howToTrainYourDragon/John Powell _ Battling The Green Death.mp3	spotify:track:0prLNHPLzTyroOlmWjyluS	1	0.351	0.812	4	0.0469	-7.498	1	0.0699	112.991	0.125	0.872
howToTrainYourDragon/John Powell _ Coming Back Around.mp3	spotify:track:1LClSUjweBkRgXPm89fnyH	1	0.145	0.85	5	0.123	-6.335	1	0.0936	86.844	0.157	0.819
howToTrainYourDragon/John Powell _ Counter Attack.mp3	spotify:track:0ifIbMqGk7SIWRW7LcMQaa	1	0.286	0.527	2	0.12	-7.689	1	0.0333	131.409	0.321	0.888
howToTrainYourDragon/John Powell _ Dragon Battle.mp3	spotify:track:1ywLpOoJdesJT9j8fkZfls	0	0.308	0.568	9	0.105	-10.823	0	0.054	132.458	0.0814	0.914
howToTrainYourDragon/John Powell _ Dragon's Den.mp3	spotify:track:3kZEbZXTDpSC3HmosIsDpf	1	0.4	0.462	11	0.0385	-11.369	1	0.0407	108.952	0.238	0.717
howToTrainYourDragon/John Powell _ Dragon Training.mp3	spotify:track:0yLBvX8Og6MasLu0hUwiBk	0	0.359	0.771	5	0.128	-9.195	0	0.147	78.71	0.229	0.843
howToTrainYourDragon/John Powell _ Focus, Hiccup!.mp3	spotify:track:0S7XIu0dn63ayGxjefd5It	1	0.279	0.295	6	0.547	-15.135	1	0.035	129.169	0.381	0.94
howToTrainYourDragon/John Powell _ Forbidden Friendship.mp3	spotify:track:5CgImDCwodR7FKwd79i8Gv	1	0.128	0.262	7	0.0561	-13.398	1	0.0545	82.626	0.0929	0.816
howToTrainYourDragon/John Powell _ New Tail.mp3	spotify:track:4UTk5kksnYHrYsYy8d4CJM	0	0.327	0.119	4	0.112	-21.844	0	0.0379	88.112	0.205	0.7
howToTrainYourDragon/John Powell _ Not So Fireproof.mp3	spotify:track:2yrCEHRl6qP9YtUzRTKqZx	0	0.187	0.203	9	0.324	-14.53	0	0.037	74.218	0.0382	0.91
howToTrainYourDragon/John Powell _ Ready The Ships.mp3	spotify:track:7D9Jhcu3r5UcVbqwKuZKsV	1	0.434	0.583	7	0.119	-10.376	1	0.0557	122.983	0.224	0.852
howToTrainYourDragon/John Powell _ See You Tomorrow.mp3	spotify:track:6CdxafAJt9jsdQCDTOMc72	1	0.399	0.727	9	0.16	-10.175	1	0.0486	83.656	0.38	0.000261
howToTrainYourDragon/John Powell _ Sticks & Stones.mp3	spotify:track:4TM8yBaF3XCGVqB22VmlFK	1	0.155	0.0521	9	0.109	-26.984	1	0.0417	106.315	0.0771	0.961
howToTrainYourDragon/John Powell _ The Cove.mp3	spotify:track:26hEU8M4kg9Bsm9Es43CY8	1	0.092	0.138	7	0.283	-16.884	1	0.0382	166.306	0.0602	0.654
howToTrainYourDragon/John Powell _ The Downed Dragon.mp3	spotify:track:2akmHxuzNewpvDhbZRmxgm	1	0.283	0.231	3	0.111	-20.398	1	0.0327	82.685	0.192	0.87
howToTrainYourDragon/John Powell _ The Dragon Book.mp3	spotify:track:4yjGPsGJrWSkj3kHUfp1xI	1	0.179	0.512	7	0.126	-10.586	1	0.0431	76.201	0.0392	0.913
howToTrainYourDragon/John Powell _ The Kill Ring.mp3	spotify:track:3MYO3udp53yw5XbSoRBHlY	1	0.165	0.271	7	0.454	-16.797	1	0.0426	63.443	0.248	0.669
howToTrainYourDragon/John Powell _ The Vikings Have Their Tea.mp3	spotify:track:1g3Bc80hioYOSitxntNQYi	1	0.255	0.489	3	0.229	-9.459	1	0.0587	123.267	0.3	0.808
howToTrainYourDragon/John Powell _ This Is Berk.mp3	spotify:track:4Xr81LWoKa6nAfOKy8eKB3	0	0.45	0.72	3	0.562	-11.081	0	0.0565	131.162	0.616	0.923
howToTrainYourDragon/John Powell _ This Time For Sure.mp3	spotify:track:6uS8yKTw6hHejlzFsqjmRf	1	0.13	0.0773	7	0.1	-19.318	1	0.0356	82.591	0.0399	0.937
howToTrainYourDragon/John Powell _ Where's Hiccup.mp3	spotify:track:1I79Xq5PwpJDvrpZSdE9Tw	1	0.171	0.15	7	0.11	-25.065	1	0.0388	114.833	0.0368	0.786
howToTrainYourDragon/John Powell _ Wounded.mp3	spotify:track:7uttm8Iurm5uK67Vr9G2Sp	1	0.523	0.687	7	0.203	-5.601	1	0.105	90.036	0.711	2.86E-06
hozier/Hozier _ Almost.mp3	spotify:track:4li9KmEUg6RVrAe1Y4p86W	0	0.398	0.154	0	0.113	-11.395	0	0.0351	173.589	0.155	0.157
hozier/Hozier _ As It Was.mp3	spotify:track:4Q66chx9WzqWcLItXoZ5r4	1	0.418	0.111	1	0.0982	-14.848	1	0.0389	82.508	0.228	0.00342
hozier/Hozier _ Cherry Wine.mp3	spotify:track:4LGJ2pLDvTRnul3EcZoYkX	1	0.569	0.183	7	0.106	-14.371	1	0.0298	70.06	0.13	0.404
hozier/Hozier _ Like Real People Do.mp3	spotify:track:0SFq19lgG4qbQAZaNZ3xhO	0	0.381	0.502	1	0.0842	-5.505	0	0.0368	144.3	0.147	6.98E-05
hozier/Hozier _ Movement.mp3	spotify:track:0bgP0aKOxvdFxB2EfDrulY	0	0.464	0.559	7	0.106	-4.209	0	0.0287	115.349	0.368	0.000176
hozier/Hozier _ Sunlight.mp3	spotify:track:3dYD57lRAUcMHufyqn9GcI	0	0.566	0.664	4	0.116	-5.303	0	0.0464	128.945	0.437	0
hozier/Hozier _ Take Me To Church.mp3	spotify:track:29bXfCo3mQVzohwPJXohaU	0	0.397	0.538	2	0.113	-6.503	0	0.0339	154.342	0.247	0.148
hozier/Hozier _ Talk.mp3	spotify:track:1IbgYIuVwJsibCcT5GFYHy	1	0.427	0.407	2	0.109	-9.665	1	0.0382	168.844	0.244	0.386
hozier/Hozier _ Wasteland, Baby!.mp3	spotify:track:2RSHsoi04658QL5xgQVov3	1	0.383	0.637	3	0.368	-6.993	1	0.0703	177.913	0.0827	0
imagineDragons/Imagine Dragons _ Bad Liar.mp3	spotify:track:0pqnGHJpmpxLKifKRmU6WP	0	0.776	0.78	10	0.081	-4.374	0	0.128	124.949	0.666	0
imagineDragons/Imagine Dragons _ Believer.mp3	spotify:track:5FXZzM1VGrh0cwFoTbH57A	1	0.5	0.71	3	0.269	-3.015	1	0.0339	89.929	0.419	0.00025
imagineDragons/Imagine Dragons _ Demons.mp3	spotify:track:4uyDe8SeM0Nsgzp9KMtXWn	1	0.483	0.768	3	0.103	-5.431	1	0.0732	179.957	0.405	0.000646
imagineDragons/Imagine Dragons _ Monster.mp3	spotify:track:62yJjFtgkhUrXktIoSjgP2	1	0.448	0.784	9	0.668	-3.686	1	0.0627	136.245	0.236	0.000108
imagineDragons/Imagine Dragons _ Radioactive.mp3	spotify:track:4GITtbZtRCQXhWLMXrWXHt	0	0.637	0.887	7	0.326	-5.444	0	0.227	157.759	0.596	0.00188
imagineDragons/Imagine Dragons _ Roots.mp3	spotify:track:06KyNuuMOX1ROXRhj787tj	0	0.728	0.563	1	0.179	-8.053	0	0.134	100.017	0.352	0
indianLofi/Indian Lofi _ Paper Planes.mp3	spotify:track:06KyNuuMOX1ROXRhj787tj	0	0.728	0.563	1	0.179	-8.053	0	0.134	100.017	0.352	0
indianLofi/Indian Lofi _ Raat.mp3	spotify:track:7nz5qUO3ZtyfpMV4SuRWku	0	0.612	0.425	0	0.0776	-8.706	0	0.0499	135.009	0.17	7.85E-06
indianOcean/Indian Ocean _ Bandheh.mp3	spotify:track:2j3U8rOgJfuEU14EcABzrd	1	0.271	0.444	4	0.177	-12.308	1	0.0378	82.555	0.231	2.83E-05
indianOcean/Indian Ocean _ Mann Kasturi.mp3	spotify:track:0PucsOI5BIccs6OUsVRCY9	1	0.35	0.418	10	0.1	-13.117	1	0.0417	157.327	0.219	0
indianOcean/Indian Ocean _ Tu Kisi Rail Si.mp3	spotify:track:05SebXgD7o43RGk5xkreKS	1	0.664	0.675	2	0.118	-6.372	1	0.0336	162.969	0.248	5.46E-06
indianOcean/Indian Ocean _ Zindagi Se Darte Ho.mp3	spotify:track:66FVB6DwHrS090AHuLLlbs	1	0.644	0.845	6	0.1	-5.829	1	0.0817	139.971	0.526	2.37E-06
indianRaga/Indian Raga _ Aadu Paambe.mp3	spotify:track:6SXkccF7MbOBYmLu9TPGwF	0	0.629	0.585	7	0.0958	-9.542	0	0.0581	172.021	0.769	0
indianRaga/Indian Raga _ EDM Thillana Ananda Bhairavi.mp3	spotify:track:3gkhBYL7KZKBcM9hK5AGDM	1	0.54	0.796	5	0.264	-3.632	1	0.0494	112.394	0.281	1.72E-05
indianRaga/Indian Raga _ Feeling Good (Indian Mix) Nina Simone Jazz Classics Remix.mp3	spotify:track:1YPgq2upIBFpGLivgNlzt7	0	0.361	0.633	1	0.0833	-9.788	0	0.0443	103.17	0.638	0.0143
indianRaga/Indian Raga _ Jaagu Main saari - Maru Bihag.mp3	spotify:track:27Br8vMOBwPpfD9Xf9z43V	1	0.653	0.814	0	0.0647	-7.394	1	0.0727	115.103	0.647	0.000277
indianRaga/Indian Raga _ Jao Jao.mp3	spotify:track:3RqvIvqlzu8ifYpIyBJRRf	1	0.742	0.516	0	0.0826	-11.585	1	0.0405	115.01	0.48	0
indianRaga/Indian Raga _ Piya Se Naina - Desh Thillana Mashup.mp3	spotify:track:1YtkdAuBrQkh1vOG6M8FKd	1	0.699	0.97	7	0.333	-6.396	1	0.156	162.049	0.731	0.0105
indianRaga/Indian Raga _ Tabla Trap Padhant.mp3	spotify:track:1YtkdAuBrQkh1vOG6M8FKd	1	0.699	0.97	7	0.333	-6.396	1	0.156	162.049	0.731	0.0105
indianRaga/Indian Raga _ Uptown Funk Raga Mix.mp3	spotify:track:6T8vyAyrbKSLjS6cOpjIeB	1	0.744	0.751	2	0.398	-4.463	1	0.0403	88.979	0.445	8.23E-05
ishqiya/Mika, Sukhwinder (Vishal Bharadwaj) {Gulzar} _ Ibn e Batutta.mp3	spotify:track:71O1H9jspB44IyIKuxgXhp	0	0.588	0.463	1	0.336	-10.492	0	0.0378	143.991	0.332	0.0155
ishqiya/Rahat Fateh Ali Khan _ Dil Ka Mizaaj Ishqiya.mp3	spotify:track:3EFGRGsshk0NWidcXfhKvw	0	0.386	0.412	6	0.0746	-7.358	0	0.0406	75.266	0.469	2E-05
ishqiya/Rahat Fateh Ali Khan _ Dil To Bachcha Hai.mp3	spotify:track:0oDmTqloU5uUUpWMPPbcSP	1	0.591	0.545	11	0.144	-6.286	1	0.0349	110.047	0.404	1.91E-06
ishqiya/Rekha Bhardwaj (Vishal Bhardwaj) {Gulzar} _ Jagaave Saari Raina.mp3	spotify:track:3Wzaquo8NuDUzRbkAmiNLp	0	0.144	0.183	2	0.0697	-14.827	0	0.0376	82.41	0.0361	0.862
it/Benjamin Wallfisch _ 27 Years Later.mp3	spotify:track:7rAa0fbMhovPOvsh0ziBAu	1	0.283	0.0473	5	0.064	-29.397	1	0.0493	122.791	0.0987	0.983
it/Benjamin Wallfisch _ Beverly.mp3	spotify:track:22Eih5hWyA1LLIpfcGtVIt	1	0.168	0.0518	2	0.0735	-25.265	1	0.0355	68.203	0.0357	0.86
it/Benjamin Wallfisch _ Blood Oath.mp3	spotify:track:2oZBR0rdkFfgkyQ4lVShfd	1	0.258	0.0706	4	0.107	-23.893	1	0.0414	117.755	0.0362	0.781
it/Benjamin Wallfisch _ Every 27 Years (Reprise).mp3	spotify:track:44vrRnjM8G7u0Azgfknwv4	1	0.459	0.097	0	0.101	-20.949	1	0.0349	67.88	0.0799	0.922
jacobsPiano/Jacob's Piano (Jacob Ladegaard) _ Jacob's Waltz.mp3	spotify:track:3unppRz2k4qoUcqC9J7yw2	0	0.392	0.0954	9	0.0921	-17.757	0	0.0402	108.907	0.0995	0.921
jacobsPiano/Jacob's Piano (Jacob Ladegaard) _ Petrichor.mp3	spotify:track:33JFCwEvVejNIxGwHMakbk	0	0.303	0.178	7	0.0836	-20.756	0	0.0467	162.93	0.218	0.941
jacobsPiano/Jacob's Piano (Paul de Senneville) _ Mariage d'Amour.mp3	spotify:track:6fXIs9WKLid6iFH1Iyo8av	0	0.528	0.639	11	0.107	-4.604	0	0.0263	84.968	0.371	1.91E-05
jaggaJasoos/Arijit Singh, Mohan Kanan (Pritam) {Neelesh Misra} _ Jhumritalaiyya.mp3	spotify:track:7p9Gp8xvXI1oiXEvPBYMy1	1	0.531	0.787	0	0.0813	-5.24	1	0.0452	88.943	0.693	1.41E-05
jaggaJasoos/Arijit Singh, Nikhita Gandhi & Vivianne Pocha {Amitabh Bhattacharya} _ Ullu Ka Pattha.mp3	spotify:track:3rVBZoeJT4lIr1S9EeENtc	0	0.745	0.891	4	0.104	-5.572	0	0.0421	122.025	0.906	0.0567
jaggaJasoos/Arijit Singh (Pritam) {Amitabh Bhattacharya} _ Phir Wahi.mp3	spotify:track:7h7lcGPP9XZ8AaPqIMVYCl	1	0.313	0.602	0	0.178	-5.802	1	0.0298	90.717	0.28	0.00207
jaggaJasoos/Tushar Joshi, Geet Sagar, June Banerjee, Antara Mitra, Amit Mishra, Ashwin M. Prabhu, Aroh Mehta, Ananya Wadkar, Pritam Chakraborty, Amitabh Bhattacharya, Sunny MR (Pritam) {Amitabh Bhattacharya} _ Khaana Khaake.mp3	spotify:track:4KABShjsbFfRhnWtE1SBRv	0	0.823	0.559	2	0.137	-5.089	0	0.0602	101.076	0.567	0
jaggaJasoos/Tushar Joshi (Pritam) {Amitabh Bhattacharya} _ Musafir.mp3	spotify:track:5NbR7c5zrOZN3Dje3JVJEN	1	0.527	0.447	6	0.255	-12.014	1	0.0311	94.051	0.536	0
jagjit/Jagjit Singh {Gulzar} _ Woh Khat Ke Purze Udaa Raha Tha.mp3	spotify:track:2VWgmz2UKdYktBKY9DkZhm	1	0.336	0.299	2	0.0801	-12.507	1	0.0282	81.163	0.155	6.08E-05
jagjit/Jagjit Singh _ Hosh Walon Ko.mp3	spotify:track:5erFfsJT4Vbtg01ZjqRmAl	0	0.582	0.262	9	0.0812	-14.212	0	0.0272	95.17	0.49	7.45E-05
jagjit/Jagjit Singh _ Hothon Se Chhulo Tum.mp3	spotify:track:1Tzyfxw38Atfdcf6sfxd1q	0	0.508	0.221	7	0.121	-17.658	0	0.0347	124.587	0.347	0.794
jagjit/Jagjit Singh _ Jhuki Jhuki Si Nazar.mp3	spotify:track:4k1paSATQYGTeP6nBQAQN7	1	0.752	0.261	0	0.0718	-17.571	1	0.0347	114.017	0.498	0.00529
jagjit/Jagjit Singh _ Koi Yeh Kaise Bataye.mp3	spotify:track:307KvFGNGvyd53BDVPhKHv	1	0.294	0.252	4	0.119	-17.917	1	0.0338	174.422	0.69	6.83E-06
jagjit/Jagjit Singh _ Teri Berukhi.mp3	spotify:track:2d6nxAFbvpe6VKCaYvbVpb	1	0.68	0.254	4	0.0872	-15.327	1	0.0368	182.339	0.872	0.00419
jagjit/Jagjit Singh _ Tum Itna Jo Muskura Rahe Ho.mp3	spotify:track:4iuKSwDndIZ4KgQDWFgXk7	1	0.685	0.461	2	0.111	-6.202	1	0.0269	106.024	0.385	3.3E-06
jal/Atif Aslam _ Jaane De.mp3	spotify:track:7MpBCqNHuNc2dgSckXizRo	1	0.647	0.495	5	0.115	-7.189	1	0.0232	96.996	0.333	9.34E-06
jal/Atif Aslam _ Kuch Is Tarah.mp3	spotify:track:7MpBCqNHuNc2dgSckXizRo	1	0.647	0.495	5	0.115	-7.189	1	0.0232	96.996	0.333	9.34E-06
jal/Atif Aslam _ Mere Watan.mp3	spotify:track:6fScgF2Y63ScU73nYju0ny	1	0.481	0.496	8	0.132	-7.421	1	0.0262	89.839	0.453	0
jal/Atif Aslam _ Old Bollywood Medley.mp3	spotify:track:6fScgF2Y63ScU73nYju0ny	1	0.481	0.496	8	0.132	-7.421	1	0.0262	89.839	0.453	0
jal/Atif Aslam _ O Saathi.mp3	spotify:track:3mchkCkhJ1d8F5w1J7mede	0	0.554	0.597	0	0.146	-6.265	0	0.0427	155.953	0.325	0
jal/Atif Aslam _ Sehmi hai dhadkan.mp3	spotify:track:6o2rVHuP0yVPTkia242pnm	0	0.463	0.6	4	0.621	-8.428	0	0.0334	119.906	0.206	0.00985
jal/Atif Aslam _ Yaad Tehari.mp3	spotify:track:7gfbGQQnG4Sx95s3fKnIEg	1	0.559	0.365	2	0.0876	-7.904	1	0.0252	96.007	0.243	0.000262
jal/Atif Aslam _ Yakeen.mp3	spotify:track:4yR2z3JafnCo86THA6ISZ4	0	0.63	0.746	0	0.271	-6.551	0	0.0398	102.954	0.34	0.000836
jal/Jal The Band _ Bikhra hoon Main.mp3	spotify:track:7Kevjgln3NnBrxtQOGYuN6	1	0.658	0.692	0	0.0534	-6.359	1	0.0309	142.046	0.62	0
jal/Jal The Band _ Dil Haari.mp3	spotify:track:6aMLpXFPHxEWXi0W2J1z1q	1	0.468	0.0666	7	0.11	-19.168	1	0.0434	180.251	0.445	1.13E-05
jal/Jal The Band _ Dil Haray.mp3	spotify:track:5VTTqoHxGEd5Yh2ialRgjo	0	0.288	0.264	11	0.123	-11.406	0	0.0317	179.678	0.152	0.000272
jal/Jal The Band _ Hamein Itna Pyar.mp3	spotify:track:4cndbON398hOOnGgqJwj4M	0	0.684	0.506	6	0.111	-9.167	0	0.0283	132.038	0.477	0.000899
jal/Jal The Band _ Ik Aarzu (Coke Studio Pakistan).mp3	spotify:track:3O3txttHVdh3sNEDt2yANj	1	0.623	0.68	2	0.113	-12.356	1	0.0429	105.958	0.259	3.84E-05
jal/Jal The Band _ Jal Pari.mp3	spotify:track:02GqfWbqWcKlItHyN5eaPj	0	0.614	0.516	1	0.108	-12.343	0	0.0288	79.999	0.403	0.000247
jal/Jal The Band _ Kash Ye Pal.mp3	spotify:track:4juoDBahpI9BywHpMMrB5y	1	0.411	0.689	2	0.188	-6.645	1	0.0347	164.997	0.427	0.00498
jal/Jal The Band _ More Piya.mp3	spotify:track:3wLX0HwfAZlhT9ss18LGLY	0	0.68	0.717	8	0.129	-6.978	0	0.0353	106.959	0.774	0.00757
jal/Jal The Band _ Sajni.mp3	spotify:track:0Me1AKVY2wzxOKLMiaAtNy	1	0.689	0.887	11	0.275	-4.27	1	0.0424	142.014	0.937	0
jamesBay/James Bay _ Best Fake Smile.mp3	spotify:track:7cjaEcjq6C6QiMMKl2W8ta	0	0.544	0.716	11	0.146	-5.409	0	0.0391	123.103	0.182	0
jamesBay/James Bay _ Chew On My Heart.mp3	spotify:track:7jmSZTyg5l323F9W4984fm	1	0.344	0.341	9	0.0895	-9.737	1	0.0319	120.304	0.266	0
japnHouse/The Japanese House _ Leon.mp3	spotify:track:0eKvjF166lSOEx623gYKLY	1	0.695	0.463	9	0.109	-10.419	1	0.0408	94.961	0.236	0.00102
japnHouse/The Japanese House _ Swim Against The Tide.mp3	spotify:track:0WbevzbMcwuprxbrplNj50	0	0.689	0.723	10	0.118	-10.218	0	0.0544	141.979	0.557	2.43E-06
jaredHalley/Jared Halley _ GOT theme.mp3	spotify:track:74NMrPF9iJc3iWS3LMCHrl	1	0.498	0.57	8	0.0866	-4.14	1	0.104	100.069	0.44	0
jaredHalley/Jared Halley _ Imagine Dragons Mashup.mp3	spotify:track:20rwogC6aE369YsxFb5aRp	0	0.583	0.452	11	0.143	-10.459	0	0.026	79.999	0.327	0.00632
jasleen/Jasleen Royal _ Din Shagna Da.mp3	spotify:track:3Frn3MJRQFvjCIbTbBUZCS	1	0.459	0.187	2	0.126	-15.631	1	0.0353	111.829	0.379	0.00488
jasleen/Jasleen Royal _ Jahaan Tu Chala.mp3	spotify:track:6nZiYSBwPQ7fYnVWkkkj4g	1	0.778	0.227	1	0.113	-16.191	1	0.0379	116.033	0.38	0.14
jasleen/Jasleen Royal _ Kho Gaye Hum Kahan.mp3	spotify:track:4k0jCFIvIN29JO4IGUjFiY	0	0.342	0.205	11	0.208	-13.864	0	0.0319	150.047	0.122	0.823
jasleen/Jasleen Royal _ Naina's Theme.mp3	spotify:track:0LbP2VQncT9J8ac3psAH2w	1	0.632	0.266	2	0.114	-14.365	1	0.0257	79.949	0.183	0.00304
jasleen/Jasleen Royal, PNDA _ Kaisi Hai Ye Rut.mp3	spotify:track:5Br8K1CLLVB7AuuM0t4G7r	0	0.578	0.561	10	0.171	-7.048	0	0.0597	167.887	0.529	0.0126
jasleen/Jasleen Royal (Sneha Khanwalkar) {Amitabh Verma} _ Preet.mp3	spotify:track:4x6hxkEuw1XLIwUkUJcDbf	1	0.564	0.612	2	0.0915	-9.119	1	0.0312	126.899	0.13	1.12E-05
jasleen/Jasleen Royal _ Teri Dastaan.mp3	spotify:track:6qvExI5SeKA9uH0XsUPpc4	1	0.712	0.798	10	0.173	-6.207	1	0.0475	121.016	0.497	0
javedBashir/Javed Bashir (Javed Bashir) {Javed Bashir} [Amir Azhar,Sunny Jimmy Khan, Syed Zartash Ailiya] _ Piya Tu Kaahe Rootha Re.mp3	spotify:track:6gEV0FyOnybSM82m16Y1Oi	1	0.492	0.628	3	0.0954	-5.032	1	0.0302	111.718	0.211	1.53E-06
javedBashir/Javed Bashir (Sanjay Leela Bhansali) {A.M Turaz} _ Aaj Ibaadat.mp3	spotify:track:5JCDVLwteSXuwVqjCa7SwH	1	0.726	0.53	5	0.14	-8.485	1	0.0531	126.06	0.594	0
javedBashir/Javed Bashir, Shreya Ghoshal (Shankar-Ehsaan-Loy {Prasoon Joshi} _ O Rangrez.mp3	spotify:track:5NElaTbIqrb4WcDFrDtBxU	1	0.569	0.381	7	0.354	-12.074	1	0.339	156.439	0.449	0.000537
joji/Joji _ Fear & Misery.mp3	spotify:track:3AkdSFo7quCZ781KCqNK0T	1	0.448	0.72	7	0.614	-3.954	1	0.0332	157.919	0.361	0.000292
joji/Joji _ Run.mp3	spotify:track:0rKtyWc8bvkriBthvHKY8d	1	0.515	0.479	3	0.191	-7.458	1	0.0261	88.964	0.284	0.00598
joji/Joji _ Slow Dancing in the Dark.mp3	spotify:track:5x7zV8WBDXfNCkUYOffc8d	1	0.0702	0.0243	3	0.112	-30.475	1	0.0457	179.125	0.034	0.897
joker/Hildur Guðnadóttir _ A Bad Comedian.mp3	spotify:track:257SoE95qEweGItCB9Q5rE	1	0.199	0.319	2	0.144	-14.43	1	0.0334	120.772	0.0462	0.893
joker/Hildur Guðnadóttir _ Call Me Joker.mp3	spotify:track:510PIa8YyYMp4rfeni1N07	1	0.206	0.088	0	0.101	-26.193	1	0.0481	70.723	0.0309	0.812
joker/Hildur Guðnadóttir _ Confession.mp3	spotify:track:2S2ASICVK0L1LtjaysKsel	1	0.202	0.238	7	0.126	-16.526	1	0.0338	97.274	0.0383	0.938
joker/Hildur Guðnadóttir _ Defeated Clown.mp3	spotify:track:73AkJzcsv5pm3uNqcUd9pZ	1	0.665	0.372	0	0.0496	-14.853	1	0.0299	130.061	0.0895	0.754
joker/Hildur Guðnadóttir _ Escape from the Train.mp3	spotify:track:1UdiJ6Y2eisfQQ76MZOX4B	1	0.145	0.126	11	0.113	-18.667	1	0.0356	58.373	0.0278	0.98
